index,img_id,img_path,qu_id,qu_sentence,qu_tokens,all_ans,valid_ans
132,3742,preprocessed/img\img_train\abstract_v002_train2015_000000003742.png,37420,Where are the stuffed animals?,"['where', 'are', 'the', 'stuffed', 'animals', '?']","['shelves', 'bookshelf', 'on shelves', 'on door', 'bookcase']","['shelves', 'bookshelf', 'on shelves', 'on door', 'bookcase']"
133,3742,preprocessed/img\img_train\abstract_v002_train2015_000000003742.png,37421,Is there something on all the shelves?,"['is', 'there', 'something', 'on', 'all', 'the', 'shelves', '?']","['yes', 'no']","['yes', 'no']"
134,3742,preprocessed/img\img_train\abstract_v002_train2015_000000003742.png,37422,Is it nighttime?,"['is', 'it', 'nighttime', '?']",['no'],['no']
135,749,preprocessed/img\img_train\abstract_v002_train2015_000000000749.png,7490,What is the man eating at the table?,"['what', 'is', 'the', 'man', 'eating', 'at', 'the', 'table', '?']","['melon', 'watermelon']","['melon', 'watermelon']"
136,749,preprocessed/img\img_train\abstract_v002_train2015_000000000749.png,7491,How many chairs are there?,"['how', 'many', 'chairs', 'are', 'there', '?']","['2', '3']","['2', '3']"
137,749,preprocessed/img\img_train\abstract_v002_train2015_000000000749.png,7492,Why isn't the watermelon already cut into serving pieces?,"['why', 'isn', ""'"", 't', 'the', 'watermelon', 'already', 'cut', 'into', 'serving', 'pieces', '?']","['because it is whole', 'some is', 'no knife', 'waiting', 'no knife available to cut it', 'waiting for company', ""he's boy"", ""someone's lazy""]","['because it is whole', 'some is', 'no knife', 'waiting', 'no knife available to cut it', 'waiting for company']"
138,1976,preprocessed/img\img_train\abstract_v002_train2015_000000001976.png,19760,What color is the bench?,"['what', 'color', 'is', 'the', 'bench', '?']",['brown'],['brown']
139,1976,preprocessed/img\img_train\abstract_v002_train2015_000000001976.png,19761,How many sand boxes are pictured?,"['how', 'many', 'sand', 'boxes', 'are', 'pictured', '?']",['1'],['1']
140,1976,preprocessed/img\img_train\abstract_v002_train2015_000000001976.png,19762,What time of year is it?,"['what', 'time', 'of', 'year', 'is', 'it', '?']","['spring', 'summer']","['spring', 'summer']"
141,3557,preprocessed/img\img_train\abstract_v002_train2015_000000003557.png,35570,Is the child on the teeter totter?,"['is', 'the', 'child', 'on', 'the', 'teeter', 'totter', '?']","['yes', 'no']","['yes', 'no']"
142,3557,preprocessed/img\img_train\abstract_v002_train2015_000000003557.png,35571,Are the children happy?,"['are', 'the', 'children', 'happy', '?']","['yes', 'no']","['yes', 'no']"
143,3557,preprocessed/img\img_train\abstract_v002_train2015_000000003557.png,35572,Is anyone riding the skateboard?,"['is', 'anyone', 'riding', 'the', 'skateboard', '?']",['no'],['no']
144,3162,preprocessed/img\img_train\abstract_v002_train2015_000000003162.png,31620,Where is the plant?,"['where', 'is', 'the', 'plant', '?']","['on mantle', 'on fireplace mantel', 'above fireplace', 'mantel', 'on fireplace', 'on top of fireplace', 'fireplace']","['on mantle', 'on fireplace mantel', 'above fireplace', 'mantel', 'on fireplace', 'on top of fireplace', 'fireplace']"
145,3162,preprocessed/img\img_train\abstract_v002_train2015_000000003162.png,31621,Is the door open or closed?,"['is', 'the', 'door', 'open', 'or', 'closed', '?']",['closed'],['closed']
146,3162,preprocessed/img\img_train\abstract_v002_train2015_000000003162.png,31622,Is the baby asleep?,"['is', 'the', 'baby', 'asleep', '?']",['no'],['no']
147,1548,preprocessed/img\img_train\abstract_v002_train2015_000000001548.png,15480,What is the woman reaching for?,"['what', 'is', 'the', 'woman', 'reaching', 'for', '?']","['glass', 'door handle', 'wine', 'glass of wine', 'her glass']","['glass', 'door handle', 'wine', 'glass of wine', 'her glass']"
148,1548,preprocessed/img\img_train\abstract_v002_train2015_000000001548.png,15481,How many glasses are on the table?,"['how', 'many', 'glasses', 'are', 'on', 'the', 'table', '?']",['3'],['3']
149,1548,preprocessed/img\img_train\abstract_v002_train2015_000000001548.png,15482,Who is playing with the dog?,"['who', 'is', 'playing', 'with', 'the', 'dog', '?']","['man', 'little boy', 'boy', 'people']","['man', 'little boy', 'boy', 'people']"
150,2666,preprocessed/img\img_train\abstract_v002_train2015_000000002666.png,26660,Is the little girl doing a talent show?,"['is', 'the', 'little', 'girl', 'doing', 'a', 'talent', 'show', '?']","['yes', 'no']","['yes', 'no']"
151,2666,preprocessed/img\img_train\abstract_v002_train2015_000000002666.png,26661,What is on the floor in front of the dogs?,"['what', 'is', 'on', 'the', 'floor', 'in', 'front', 'of', 'the', 'dogs', '?']","['meat', 'steak', 'steaks']","['meat', 'steak', 'steaks']"
152,2666,preprocessed/img\img_train\abstract_v002_train2015_000000002666.png,26662,Does the little girl have an audience?,"['does', 'the', 'little', 'girl', 'have', 'an', 'audience', '?']","['yes', 'dogs', 'no', 'yes pets']","['yes', 'dogs', 'no', 'yes pets']"
153,333,preprocessed/img\img_train\abstract_v002_train2015_000000000333.png,3330,What kind of ball is that?,"['what', 'kind', 'of', 'ball', 'is', 'that', '?']","['soccer', 'soccer ball']","['soccer', 'soccer ball']"
154,333,preprocessed/img\img_train\abstract_v002_train2015_000000000333.png,3331,What sport is he playing?,"['what', 'sport', 'is', 'he', 'playing', '?']",['soccer'],['soccer']
155,333,preprocessed/img\img_train\abstract_v002_train2015_000000000333.png,3332,Where is the tree?,"['where', 'is', 'the', 'tree', '?']","['on right', 'very right', 'grass', 'to right', 'right', 'in grass', 'park', 'right side']","['on right', 'very right', 'grass', 'to right', 'right', 'in grass', 'park', 'right side']"
156,1457,preprocessed/img\img_train\abstract_v002_train2015_000000001457.png,14570,Is the little boy enjoying the pillows?,"['is', 'the', 'little', 'boy', 'enjoying', 'the', 'pillows', '?']","['yes', 'no']","['yes', 'no']"
157,1457,preprocessed/img\img_train\abstract_v002_train2015_000000001457.png,14571,Will mom read to the little boy?,"['will', 'mom', 'read', 'to', 'the', 'little', 'boy', '?']",['yes'],['yes']
158,1457,preprocessed/img\img_train\abstract_v002_train2015_000000001457.png,14572,Do the pillows and the curtains match?,"['do', 'the', 'pillows', 'and', 'the', 'curtains', 'match', '?']",['yes'],['yes']
159,3413,preprocessed/img\img_train\abstract_v002_train2015_000000003413.png,34130,What is the man knelt down?,"['what', 'is', 'the', 'man', 'knelt', 'down', '?']","['giving woman rose', 'to give rose', 'give flower', 'to propose', 'to be romantic', 'knee', 'proposing', 'white']","['giving woman rose', 'to give rose', 'give flower', 'to propose', 'to be romantic', 'knee', 'proposing', 'white']"
160,3413,preprocessed/img\img_train\abstract_v002_train2015_000000003413.png,34131,Is someone sitting on the bench?,"['is', 'someone', 'sitting', 'on', 'the', 'bench', '?']",['no'],['no']
161,3413,preprocessed/img\img_train\abstract_v002_train2015_000000003413.png,34132,Is the man proposing to his girlfriend?,"['is', 'the', 'man', 'proposing', 'to', 'his', 'girlfriend', '?']","['yes', 'no']","['yes', 'no']"
162,3965,preprocessed/img\img_train\abstract_v002_train2015_000000003965.png,39650,What color is her hair?,"['what', 'color', 'is', 'her', 'hair', '?']",['brown'],['brown']
163,3965,preprocessed/img\img_train\abstract_v002_train2015_000000003965.png,39651,Is the little girl alone?,"['is', 'the', 'little', 'girl', 'alone', '?']",['yes'],['yes']
164,3965,preprocessed/img\img_train\abstract_v002_train2015_000000003965.png,39652,What type of ball is this?,"['what', 'type', 'of', 'ball', 'is', 'this', '?']","['soccer', 'soccer ball']","['soccer', 'soccer ball']"
165,3473,preprocessed/img\img_train\abstract_v002_train2015_000000003473.png,34730,Are the turtles wishing their pond was bigger?,"['are', 'the', 'turtles', 'wishing', 'their', 'pond', 'was', 'bigger', '?']","['yes', 'no']","['yes', 'no']"
166,3473,preprocessed/img\img_train\abstract_v002_train2015_000000003473.png,34731,Are the flowers growing in the pond?,"['are', 'the', 'flowers', 'growing', 'in', 'the', 'pond', '?']",['yes'],['yes']
167,3473,preprocessed/img\img_train\abstract_v002_train2015_000000003473.png,34732,How many animals can you see?,"['how', 'many', 'animals', 'can', 'you', 'see', '?']","['5', '2', '6', '4', '3']","['5', '2', '6', '4', '3']"
168,2257,preprocessed/img\img_train\abstract_v002_train2015_000000002257.png,22570,How many cats does this girl have?,"['how', 'many', 'cats', 'does', 'this', 'girl', 'have', '?']",['2'],['2']
169,2257,preprocessed/img\img_train\abstract_v002_train2015_000000002257.png,22571,What is the girl sitting on?,"['what', 'is', 'the', 'girl', 'sitting', 'on', '?']","['sofa chair', 'couch', 'chair', 'armchair']","['sofa chair', 'couch', 'chair', 'armchair']"
170,2257,preprocessed/img\img_train\abstract_v002_train2015_000000002257.png,22572,Does the girl have pigtails?,"['does', 'the', 'girl', 'have', 'pigtails', '?']",['yes'],['yes']
171,542,preprocessed/img\img_train\abstract_v002_train2015_000000000542.png,5420,What direction is the bird flying?,"['what', 'direction', 'is', 'the', 'bird', 'flying', '?']","['right', 'to right']","['right', 'to right']"
172,542,preprocessed/img\img_train\abstract_v002_train2015_000000000542.png,5421,How many turtles?,"['how', 'many', 'turtles', '?']",['1'],['1']
173,542,preprocessed/img\img_train\abstract_v002_train2015_000000000542.png,5422,Is the sky cloudy?,"['is', 'the', 'sky', 'cloudy', '?']",['no'],['no']
174,2054,preprocessed/img\img_train\abstract_v002_train2015_000000002054.png,20540,How many people will be having wine?,"['how', 'many', 'people', 'will', 'be', 'having', 'wine', '?']",['4'],['4']
175,2054,preprocessed/img\img_train\abstract_v002_train2015_000000002054.png,20541,What kind of wine is in the glasses?,"['what', 'kind', 'of', 'wine', 'is', 'in', 'the', 'glasses', '?']","['champagne', 'red', 'white wine', 'white']","['champagne', 'red', 'white wine', 'white']"
176,2054,preprocessed/img\img_train\abstract_v002_train2015_000000002054.png,20542,What color are the chairs?,"['what', 'color', 'are', 'the', 'chairs', '?']","['4', 'blue']","['4', 'blue']"
177,2290,preprocessed/img\img_train\abstract_v002_train2015_000000002290.png,22900,How many bushes?,"['how', 'many', 'bushes', '?']",['1'],['1']
178,2290,preprocessed/img\img_train\abstract_v002_train2015_000000002290.png,22901,Is this young boy running away from the dog?,"['is', 'this', 'young', 'boy', 'running', 'away', 'from', 'the', 'dog', '?']",['no'],['no']
179,2290,preprocessed/img\img_train\abstract_v002_train2015_000000002290.png,22902,How many animals are shown?,"['how', 'many', 'animals', 'are', 'shown', '?']","['2', '3']","['2', '3']"
180,2857,preprocessed/img\img_train\abstract_v002_train2015_000000002857.png,28570,Is the baby playing with the dog bone?,"['is', 'the', 'baby', 'playing', 'with', 'the', 'dog', 'bone', '?']",['no'],['no']
181,2857,preprocessed/img\img_train\abstract_v002_train2015_000000002857.png,28571,Is the TV on?,"['is', 'the', 'tv', 'on', '?']",['yes'],['yes']
182,2857,preprocessed/img\img_train\abstract_v002_train2015_000000002857.png,28572,Is the door open?,"['is', 'the', 'door', 'open', '?']",['no'],['no']
183,3332,preprocessed/img\img_train\abstract_v002_train2015_000000003332.png,33320,What is the dog looking at?,"['what', 'is', 'the', 'dog', 'looking', 'at', '?']","['woman', 'girl', 'lady']","['woman', 'girl', 'lady']"
184,3332,preprocessed/img\img_train\abstract_v002_train2015_000000003332.png,33321,Why is the woman sitting on the floor?,"['why', 'is', 'the', 'woman', 'sitting', 'on', 'the', 'floor', '?']","['yes', ""she's playing with dog"", 'to play with dog', 'playing with dog', 'playing', 'she is playing with dog']","['yes', 'to play with dog', 'playing with dog', 'playing', 'she is playing with dog']"
185,3332,preprocessed/img\img_train\abstract_v002_train2015_000000003332.png,33322,Is the dog going to bite her?,"['is', 'the', 'dog', 'going', 'to', 'bite', 'her', '?']","['yes', 'no']","['yes', 'no']"
186,1161,preprocessed/img\img_train\abstract_v002_train2015_000000001161.png,11610,How many panes of glass are there?,"['how', 'many', 'panes', 'of', 'glass', 'are', 'there', '?']","['28', '4', '16']","['28', '4', '16']"
187,1161,preprocessed/img\img_train\abstract_v002_train2015_000000001161.png,11611,What color is the couch?,"['what', 'color', 'is', 'the', 'couch', '?']",['red'],['red']
188,1161,preprocessed/img\img_train\abstract_v002_train2015_000000001161.png,11612,Is the cat on the computer?,"['is', 'the', 'cat', 'on', 'the', 'computer', '?']",['no'],['no']
189,3937,preprocessed/img\img_train\abstract_v002_train2015_000000003937.png,39370,How many paintings are on the wall?,"['how', 'many', 'paintings', 'are', 'on', 'the', 'wall', '?']",['2'],['2']
190,3937,preprocessed/img\img_train\abstract_v002_train2015_000000003937.png,39371,What color is the dog?,"['what', 'color', 'is', 'the', 'dog', '?']","['gray', 'tan', 'brown']","['gray', 'tan', 'brown']"
191,3937,preprocessed/img\img_train\abstract_v002_train2015_000000003937.png,39372,What is the dog doing?,"['what', 'is', 'the', 'dog', 'doing', '?']","['begging', 'standing on back legs', 'standing', 'jumping', 'playing']","['begging', 'standing on back legs', 'standing', 'jumping', 'playing']"
192,683,preprocessed/img\img_train\abstract_v002_train2015_000000000683.png,6832,Is the old woman getting up from the chair?,"['is', 'the', 'old', 'woman', 'getting', 'up', 'from', 'the', 'chair', '?']","['yes', 'no']","['yes', 'no']"
193,683,preprocessed/img\img_train\abstract_v002_train2015_000000000683.png,6830,How many shelves are in the bookcase?,"['how', 'many', 'shelves', 'are', 'in', 'the', 'bookcase', '?']","['4', '5', '0']","['4', '5', '0']"
194,683,preprocessed/img\img_train\abstract_v002_train2015_000000000683.png,6831,What is that cat doing?,"['what', 'is', 'that', 'cat', 'doing', '?']","['jumping towards woman', 'climbing chair', 'jumping', 'stretching', ""jumping into woman's lap"", 'scratching']","['jumping towards woman', 'climbing chair', 'jumping', 'stretching', 'scratching']"
195,234,preprocessed/img\img_train\abstract_v002_train2015_000000000234.png,2340,What is the boy doing on the couch?,"['what', 'is', 'the', 'boy', 'doing', 'on', 'the', 'couch', '?']","['bouncing', 'jumping']","['bouncing', 'jumping']"
196,234,preprocessed/img\img_train\abstract_v002_train2015_000000000234.png,2341,Is the woman headed towards the boy?,"['is', 'the', 'woman', 'headed', 'towards', 'the', 'boy', '?']",['yes'],['yes']
197,234,preprocessed/img\img_train\abstract_v002_train2015_000000000234.png,2342,Does the woman approve of what the boy is doing?,"['does', 'the', 'woman', 'approve', 'of', 'what', 'the', 'boy', 'is', 'doing', '?']",['no'],['no']
198,3121,preprocessed/img\img_train\abstract_v002_train2015_000000003121.png,31210,What direction is the bird flying?,"['what', 'direction', 'is', 'the', 'bird', 'flying', '?']","['to left', 'left', 'west']","['to left', 'left', 'west']"
199,3121,preprocessed/img\img_train\abstract_v002_train2015_000000003121.png,31211,What is the owl waiting for?,"['what', 'is', 'the', 'owl', 'waiting', 'for', '?']","['not sure', 'dinner', 'food', 'night', 'cover to come off of grill', 'mouse', 'no idea']","['not sure', 'dinner', 'food', 'night', 'cover to come off of grill', 'mouse', 'no idea']"
200,3121,preprocessed/img\img_train\abstract_v002_train2015_000000003121.png,31212,How many grills?,"['how', 'many', 'grills', '?']",['1'],['1']
201,203,preprocessed/img\img_train\abstract_v002_train2015_000000000203.png,2032,What is the man holding?,"['what', 'is', 'the', 'man', 'holding', '?']","['toast', 'peanut butter bread', 'bread', 'sandwich']","['toast', 'peanut butter bread', 'bread', 'sandwich']"
202,203,preprocessed/img\img_train\abstract_v002_train2015_000000000203.png,2030,Is the man doing yoga?,"['is', 'the', 'man', 'doing', 'yoga', '?']",['no'],['no']
203,203,preprocessed/img\img_train\abstract_v002_train2015_000000000203.png,2031,Where is the dog?,"['where', 'is', 'the', 'dog', '?']","['table', 'on stool', 'ottoman', 'stool', 'on ottoman']","['table', 'on stool', 'ottoman', 'stool', 'on ottoman']"
204,898,preprocessed/img\img_train\abstract_v002_train2015_000000000898.png,8980,How many blue butterflies in the sky?,"['how', 'many', 'blue', 'butterflies', 'in', 'the', 'sky', '?']",['1'],['1']
